State,County,Candidate,Party,Incumbent,Votes,Percentage,Winner,Delegates
Arkansas,Pike,Marianne Williamson,Democratic,No,12,7.5%,No,0
Arkansas,Pike,Dean Phillips,Democratic,No,6,3.7%,No,0
Arkansas,Pope,Joe Biden,Democratic,Yes,805,87.5%,Yes,31
Arkansas,Pope,Dean Phillips,Democratic,No,53,5.8%,No,0
Arkansas,Pope,Marianne Williamson,Democratic,No,35,3.8%,No,0
Arkansas,Pope,Joe Biden,Democratic,Yes,114,87.0%,Yes,31
Arkansas,Pope,Marianne Williamson,Democratic,No,6,4.6%,No,0
Arkansas,Pope,Dean Phillips,Democratic,No,3,2.3%,No,0
Arkansas,Pope,Joe Biden,Democratic,Yes,"22,029",92.3%,Yes,31
Arkansas,Pope,Marianne Williamson,Democratic,No,964,4.0%,No,0
Arkansas,Pope,Dean Phillips,Democratic,No,383,1.6%,No,0
Arkansas,Randolph,Joe Biden,Democratic,Yes,177,86.8%,Yes,31
Arkansas,Randolph,Marianne Williamson,Democratic,No,9,4.4%,No,0
Arkansas,Randolph,Dean Phillips,Democratic,No,8,3.9%,No,0
Arkansas,Randolph,Joe Biden,Democratic,Yes,"2,417",89.9%,Yes,31
Arkansas,Randolph,Marianne Williamson,Democratic,No,144,5.4%,No,0
Arkansas,Randolph,Dean Phillips,Democratic,No,57,2.1%,No,0
Arkansas,Randolph,Joe Biden,Democratic,Yes,76,83.5%,Yes,31
Arkansas,Randolph,Marianne Williamson,Democratic,No,9,9.9%,No,0
Arkansas,Randolph,Dean Phillips,Democratic,No,4,4.4%,No,0
Arkansas,Searcy,Joe Biden,Democratic,Yes,74,85.1%,Yes,31
Arkansas,Searcy,Dean Phillips,Democratic,No,5,5.7%,No,0
Arkansas,Searcy,Marianne Williamson,Democratic,No,5,5.7%,No,0
Arkansas,Searcy,Joe Biden,Democratic,Yes,"1,839",90.1%,Yes,31
Arkansas,Searcy,Marianne Williamson,Democratic,No,80,3.9%,No,0
Arkansas,Searcy,Dean Phillips,Democratic,No,43,2.1%,No,0
Arkansas,Searcy,Joe Biden,Democratic,Yes,96,83.5%,Yes,31
Arkansas,Searcy,Marianne Williamson,Democratic,No,11,9.6%,No,0
Arkansas,Searcy,Dean Phillips,Democratic,No,2,1.7%,No,0
Arkansas,Sharp,Joe Biden,Democratic,Yes,171,83.4%,Yes,31
Arkansas,Sharp,Marianne Williamson,Democratic,No,9,4.4%,No,0
Arkansas,Sharp,Dean Phillips,Democratic,No,7,3.4%,No,0
Arkansas,Sharp,Joe Biden,Democratic,Yes,"1,028",85.3%,Yes,31
Arkansas,Sharp,Marianne Williamson,Democratic,No,55,4.6%,No,0
Arkansas,Sharp,Dean Phillips,Democratic,No,30,2.5%,No,0
Arkansas,Sharp,Joe Biden,Democratic,Yes,190,86.4%,Yes,31
Arkansas,Sharp,Marianne Williamson,Democratic,No,14,6.3%,No,0
Arkansas,Sharp,Dean Phillips,Democratic,No,5,2.3%,No,0
Arkansas,Union,Joe Biden,Democratic,Yes,606,89.4%,Yes,31
Arkansas,Union,Marianne Williamson,Democratic,No,21,3.1%,No,0
Arkansas,Union,Dean Phillips,Democratic,No,17,2.5%,No,0
Arkansas,Union,Joe Biden,Democratic,Yes,281,87.8%,Yes,31
Arkansas,Union,Marianne Williamson,Democratic,No,17,5.3%,No,0
Arkansas,Union,Dean Phillips,Democratic,No,10,3.1%,No,0
Arkansas,Union,Joe Biden,Democratic,Yes,"5,779",87.9%,Yes,31
Arkansas,Union,Marianne Williamson,Democratic,No,429,6.5%,No,0
Arkansas,Union,Dean Phillips,Democratic,No,174,2.6%,No,0
California,Alameda,Joe Biden,Democratic,Yes,"189,961",91.1%,Yes,424
California,Alameda,Marianne Williamson,Democratic,No,"8,431",4.0%,No,0
California,Alameda,Dean Phillips,Democratic,No,"4,944",2.4%,No,0
California,Alameda,Joe Biden,Democratic,Yes,214,95.1%,Yes,424
California,Alameda,Marianne Williamson,Democratic,No,6,2.7%,No,0
California,Alameda,Dean Phillips,Democratic,No,3,1.3%,No,0
California,Alameda,Joe Biden,Democratic,Yes,"3,797",91.0%,Yes,424
California,Alameda,Marianne Williamson,Democratic,No,139,3.3%,No,0
California,Alameda,Dean Phillips,Democratic,No,98,2.3%,No,0
California,Butte,Joe Biden,Democratic,Yes,"17,642",90.0%,Yes,424
California,Butte,Marianne Williamson,Democratic,No,806,4.1%,No,0
California,Butte,Dean Phillips,Democratic,No,566,2.9%,No,0
California,Butte,Joe Biden,Democratic,Yes,"4,307",91.9%,Yes,424
California,Butte,Marianne Williamson,Democratic,No,141,3.0%,No,0
California,Butte,Dean Phillips,Democratic,No,129,2.7%,No,0
California,Butte,Joe Biden,Democratic,Yes,675,80.5%,Yes,424
California,Butte,Dean Phillips,Democratic,No,49,5.8%,No,0
California,Butte,Marianne Williamson,Democratic,No,42,5.0%,No,0
California,Contra Costa,Joe Biden,Democratic,Yes,"140,780",92.3%,Yes,424
California,Contra Costa,Marianne Williamson,Democratic,No,"4,581",3.0%,No,0
California,Contra Costa,Dean Phillips,Democratic,No,"3,914",2.6%,No,0
California,Contra Costa,Joe Biden,Democratic,Yes,"1,784",89.2%,Yes,424
California,Contra Costa,Marianne Williamson,Democratic,No,92,4.6%,No,0
California,Contra Costa,Dean Phillips,Democratic,No,66,3.3%,No,0
California,Contra Costa,Joe Biden,Democratic,Yes,"19,307",92.4%,Yes,424
California,Contra Costa,Marianne Williamson,Democratic,No,673,3.2%,No,0
California,Contra Costa,Dean Phillips,Democratic,No,575,2.8%,No,0
California,Fresno,Joe Biden,Democratic,Yes,"48,018",88.3%,Yes,424
California,Fresno,Marianne Williamson,Democratic,No,"2,013",3.7%,No,0
California,Fresno,Dean Phillips,Democratic,No,"1,628",3.0%,No,0
California,Fresno,Joe Biden,Democratic,Yes,944,81.4%,Yes,424
California,Fresno,Marianne Williamson,Democratic,No,58,5.0%,No,0
California,Fresno,Dean Phillips,Democratic,No,56,4.8%,No,0
California,Fresno,Joe Biden,Democratic,Yes,"17,248",87.8%,Yes,424
California,Fresno,Marianne Williamson,Democratic,No,"1,172",6.0%,No,0
California,Fresno,Dean Phillips,Democratic,No,579,2.9%,No,0
California,Imperial,Joe Biden,Democratic,Yes,"7,079",80.9%,Yes,424
California,Imperial,Marianne Williamson,Democratic,No,455,5.2%,No,0
California,Imperial,Dean Phillips,Democratic,No,258,2.9%,No,0
California,Imperial,Joe Biden,Democratic,Yes,"1,874",91.0%,Yes,424
California,Imperial,Marianne Williamson,Democratic,No,86,4.2%,No,0
California,Imperial,Dean Phillips,Democratic,No,46,2.2%,No,0
California,Imperial,Joe Biden,Democratic,Yes,"28,932",85.1%,Yes,424
California,Imperial,Marianne Williamson,Democratic,No,"1,438",4.2%,No,0
California,Imperial,Dean Phillips,Democratic,No,"1,145",3.4%,No,0
California,Kings,Joe Biden,Democratic,Yes,"3,964",84.1%,Yes,424
California,Kings,Marianne Williamson,Democratic,No,208,4.4%,No,0
California,Kings,Dean Phillips,Democratic,No,174,3.7%,No,0
California,Kings,Joe Biden,Democratic,Yes,"5,604",91.1%,Yes,424
California,Kings,Marianne Williamson,Democratic,No,232,3.8%,No,0
California,Kings,Dean Phillips,Democratic,No,114,1.8%,No,0
California,Kings,Joe Biden,Democratic,Yes,908,85.7%,Yes,424
California,Kings,Marianne Williamson,Democratic,No,55,5.2%,No,0
California,Kings,Dean Phillips,Democratic,No,37,3.5%,No,0
California,Los Angeles,Joe Biden,Democratic,Yes,"735,246",85.0%,Yes,424
California,Los Angeles,Marianne Williamson,Democratic,No,"45,566",5.3%,No,0
California,Los Angeles,Dean Phillips,Democratic,No,"25,284",2.9%,No,0
California,Los Angeles,Joe Biden,Democratic,Yes,"6,796",88.0%,Yes,424
California,Los Angeles,Marianne Williamson,Democratic,No,284,3.7%,No,0
California,Los Angeles,Dean Phillips,Democratic,No,207,2.7%,No,0
California,Los Angeles,Joe Biden,Democratic,Yes,"57,191",93.7%,Yes,424
California,Los Angeles,Marianne Williamson,Democratic,No,"1,393",2.3%,No,0
California,Los Angeles,Dean Phillips,Democratic,No,"1,345",2.2%,No,0
California,Mariposa,Joe Biden,Democratic,Yes,"1,702",92.1%,Yes,424
California,Mariposa,Marianne Williamson,Democratic,No,66,3.6%,No,0
California,Mariposa,Dean Phillips,Democratic,No,41,2.2%,No,0
California,Mariposa,Joe Biden,Democratic,Yes,"11,055",90.9%,Yes,424
California,Mariposa,Marianne Williamson,Democratic,No,493,4.0%,No,0
California,Mariposa,Dean Phillips,Democratic,No,277,2.3%,No,0
California,Mariposa,Joe Biden,Democratic,Yes,"11,404",84.2%,Yes,424
California,Mariposa,Marianne Williamson,Democratic,No,574,4.2%,No,0
California,Mariposa,Dean Phillips,Democratic,No,418,3.1%,No,0
California,Modoc,Joe Biden,Democratic,Yes,397,81.0%,Yes,424
California,Modoc,Marianne Williamson,Democratic,No,21,4.3%,No,0
California,Modoc,Dean Phillips,Democratic,No,13,2.7%,No,0
California,Modoc,Joe Biden,Democratic,Yes,"1,284",89.7%,Yes,424
California,Modoc,Marianne Williamson,Democratic,No,59,4.1%,No,0
California,Modoc,Dean Phillips,Democratic,No,53,3.7%,No,0
California,Modoc,Joe Biden,Democratic,Yes,"33,878",90.5%,Yes,424
California,Modoc,Marianne Williamson,Democratic,No,"1,386",3.7%,No,0
California,Modoc,Dean Phillips,Democratic,No,"1,033",2.8%,No,0
California,Napa,Joe Biden,Democratic,Yes,"18,979",92.4%,Yes,424
California,Napa,Marianne Williamson,Democratic,No,605,2.9%,No,0
California,Napa,Dean Phillips,Democratic,No,464,2.3%,No,0
California,Napa,Joe Biden,Democratic,Yes,"15,114",92.2%,Yes,424
California,Napa,Marianne Williamson,Democratic,No,616,3.8%,No,0
California,Napa,Dean Phillips,Democratic,No,342,2.1%,No,0
California,Napa,Joe Biden,Democratic,Yes,"217,883",90.1%,Yes,424
California,Napa,Marianne Williamson,Democratic,No,"8,998",3.7%,No,0
California,Napa,Dean Phillips,Democratic,No,"7,086",2.9%,No,0
California,Placer,Joe Biden,Democratic,Yes,"41,624",92.3%,Yes,424
California,Placer,Marianne Williamson,Democratic,No,"1,533",3.4%,No,0
California,Placer,Dean Phillips,Democratic,No,"1,233",2.7%,No,0
California,Placer,Joe Biden,Democratic,Yes,"1,890",90.7%,Yes,424
California,Placer,Marianne Williamson,Democratic,No,68,3.3%,No,0
California,Placer,Dean Phillips,Democratic,No,64,3.1%,No,0
California,Placer,Joe Biden,Democratic,Yes,"140,440",89.4%,Yes,424
California,Placer,Marianne Williamson,Democratic,No,"5,511",3.5%,No,0
California,Placer,Dean Phillips,Democratic,No,"4,452",2.8%,No,0
California,Sacramento,Joe Biden,Democratic,Yes,"145,579",90.2%,Yes,424
California,Sacramento,Marianne Williamson,Democratic,No,"6,452",4.0%,No,0
California,Sacramento,Dean Phillips,Democratic,No,"4,450",2.8%,No,0
California,Sacramento,Joe Biden,Democratic,Yes,"5,426",89.8%,Yes,424
California,Sacramento,Marianne Williamson,Democratic,No,258,4.3%,No,0
California,Sacramento,Dean Phillips,Democratic,No,157,2.6%,No,0
California,Sacramento,Joe Biden,Democratic,Yes,"100,548",88.5%,Yes,424
California,Sacramento,Marianne Williamson,Democratic,No,"4,646",4.1%,No,0
California,Sacramento,Dean Phillips,Democratic,No,"3,142",2.8%,No,0
California,San Diego,Joe Biden,Democratic,Yes,"270,110",90.7%,Yes,424
California,San Diego,Marianne Williamson,Democratic,No,"11,162",3.7%,No,0
California,San Diego,Dean Phillips,Democratic,No,"7,926",2.7%,No,0
California,San Diego,Joe Biden,Democratic,Yes,"142,680",90.0%,Yes,424
California,San Diego,Marianne Williamson,Democratic,No,"6,287",4.0%,No,0
California,San Diego,Dean Phillips,Democratic,No,"5,686",3.6%,No,0
California,San Diego,Joe Biden,Democratic,Yes,"43,201",87.9%,Yes,424
California,San Diego,Marianne Williamson,Democratic,No,"2,138",4.3%,No,0
California,San Diego,Dean Phillips,Democratic,No,"1,444",2.9%,No,0
California,San Luis Obispo,Joe Biden,Democratic,Yes,"35,164",93.0%,Yes,424
California,San Luis Obispo,Marianne Williamson,Democratic,No,"1,299",3.4%,No,0
California,San Luis Obispo,Dean Phillips,Democratic,No,848,2.2%,No,0
California,San Luis Obispo,Joe Biden,Democratic,Yes,"98,596",92.9%,Yes,424
California,San Luis Obispo,Marianne Williamson,Democratic,No,"2,892",2.7%,No,0
California,San Luis Obispo,Dean Phillips,Democratic,No,"2,833",2.7%,No,0
California,San Luis Obispo,Joe Biden,Democratic,Yes,"44,793",91.8%,Yes,424
California,San Luis Obispo,Marianne Williamson,Democratic,No,"1,791",3.7%,No,0
California,San Luis Obispo,Dean Phillips,Democratic,No,"1,250",2.6%,No,0
California,Santa Clara,Joe Biden,Democratic,Yes,"184,885",90.0%,Yes,424
California,Santa Clara,Marianne Williamson,Democratic,No,"7,755",3.8%,No,0
California,Santa Clara,Dean Phillips,Democratic,No,"6,591",3.2%,No,0
California,Santa Clara,Joe Biden,Democratic,Yes,"45,157",91.9%,Yes,424
California,Santa Clara,Marianne Williamson,Democratic,No,"1,882",3.8%,No,0
California,Santa Clara,Dean Phillips,Democratic,No,929,1.9%,No,0
California,Santa Clara,Joe Biden,Democratic,Yes,"11,265",89.6%,Yes,424
California,Santa Clara,Marianne Williamson,Democratic,No,507,4.0%,No,0
California,Santa Clara,Dean Phillips,Democratic,No,356,2.8%,No,0
California,Sierra,Joe Biden,Democratic,Yes,313,90.4%,Yes,424
California,Sierra,Marianne Williamson,Democratic,No,12,3.5%,No,0
California,Sierra,Dean Phillips,Democratic,No,7,2.0%,No,0
California,Sierra,Joe Biden,Democratic,Yes,"3,553",90.4%,Yes,424
California,Sierra,Marianne Williamson,Democratic,No,160,4.1%,No,0
California,Sierra,Dean Phillips,Democratic,No,96,2.4%,No,0
California,Sierra,Joe Biden,Democratic,Yes,"42,895",91.8%,Yes,424
California,Sierra,Marianne Williamson,Democratic,No,"1,395",3.0%,No,0
California,Sierra,Dean Phillips,Democratic,No,956,2.0%,No,0
California,Sonoma,Joe Biden,Democratic,Yes,"84,790",92.0%,Yes,424
California,Sonoma,Marianne Williamson,Democratic,No,"3,012",3.3%,No,0
California,Sonoma,Dean Phillips,Democratic,No,"2,013",2.2%,No,0
California,Sonoma,Joe Biden,Democratic,Yes,"26,385",87.8%,Yes,424
California,Sonoma,Marianne Williamson,Democratic,No,"1,319",4.4%,No,0
California,Sonoma,Dean Phillips,Democratic,No,866,2.9%,No,0
California,Sonoma,Joe Biden,Democratic,Yes,"4,115",83.6%,Yes,424
California,Sonoma,Dean Phillips,Democratic,No,213,4.3%,No,0
California,Sonoma,Marianne Williamson,Democratic,No,207,4.2%,No,0
California,Tehama,Joe Biden,Democratic,Yes,"2,679",87.7%,Yes,424
California,Tehama,Marianne Williamson,Democratic,No,150,4.9%,No,0
California,Tehama,Dean Phillips,Democratic,No,90,2.9%,No,0
California,Tehama,Joe Biden,Democratic,Yes,"1,122",89.3%,Yes,424
California,Tehama,Marianne Williamson,Democratic,No,67,5.3%,No,0
California,Tehama,Dean Phillips,Democratic,No,35,2.8%,No,0
California,Tehama,Joe Biden,Democratic,Yes,"13,917",83.2%,Yes,424
California,Tehama,Marianne Williamson,Democratic,No,815,4.9%,No,0
California,Tehama,Dean Phillips,Democratic,No,530,3.2%,No,0
California,Tuolumne,Joe Biden,Democratic,Yes,"5,123",92.6%,Yes,424
California,Tuolumne,Marianne Williamson,Democratic,No,164,3.0%,No,0
California,Tuolumne,Dean Phillips,Democratic,No,126,2.3%,No,0
California,Tuolumne,Joe Biden,Democratic,Yes,"78,724",91.2%,Yes,424
California,Tuolumne,Marianne Williamson,Democratic,No,"3,026",3.5%,No,0
California,Tuolumne,Dean Phillips,Democratic,No,"2,182",2.5%,No,0
California,Tuolumne,Joe Biden,Democratic,Yes,"25,301",90.8%,Yes,424
California,Tuolumne,Marianne Williamson,Democratic,No,982,3.5%,No,0
California,Tuolumne,Dean Phillips,Democratic,No,703,2.5%,No,0
Colorado,Adams,Joe Biden,Democratic,Yes,"29,725",79.0%,Yes,72
Colorado,Adams,Uncommitted,Democratic,No,"3,626",9.6%,No,0
Colorado,Adams,Marianne Williamson,Democratic,No,"1,336",3.6%,No,0
Colorado,Adams,Dean Phillips,Democratic,No,"1,255",3.3%,No,0
Colorado,Adams,Joe Biden,Democratic,Yes,"1,074",80.8%,Yes,72
Colorado,Adams,Uncommitted,Democratic,No,110,8.3%,No,0
Colorado,Adams,Marianne Williamson,Democratic,No,47,3.5%,No,0
Colorado,Adams,Dean Phillips,Democratic,No,32,2.4%,No,0
Colorado,Adams,Joe Biden,Democratic,Yes,"51,523",83.0%,Yes,72
Colorado,Adams,Uncommitted,Democratic,No,"5,466",8.8%,No,0
Colorado,Adams,Dean Phillips,Democratic,No,"1,837",3.0%,No,0
Colorado,Adams,Marianne Williamson,Democratic,No,"1,573",2.5%,No,0
Colorado,Archuleta,Joe Biden,Democratic,Yes,"1,266",86.7%,Yes,72
Colorado,Archuleta,Uncommitted,Democratic,No,88,6.0%,No,0
Colorado,Archuleta,Marianne Williamson,Democratic,No,44,3.0%,No,0
Colorado,Archuleta,Dean Phillips,Democratic,No,41,2.8%,No,0
Colorado,Archuleta,Joe Biden,Democratic,Yes,99,64.7%,Yes,72
Colorado,Archuleta,Uncommitted,Democratic,No,27,17.6%,No,0
Colorado,Archuleta,Marianne Williamson,Democratic,No,10,6.5%,No,0
Colorado,Archuleta,Dean Phillips,Democratic,No,8,5.2%,No,0
Colorado,Archuleta,Joe Biden,Democratic,Yes,227,74.9%,Yes,72
Colorado,Archuleta,Uncommitted,Democratic,No,45,14.9%,No,0
Colorado,Archuleta,Dean Phillips,Democratic,No,7,2.3%,No,0
Colorado,Archuleta,Marianne Williamson,Democratic,No,7,2.3%,No,0
Colorado,Boulder,Joe Biden,Democratic,Yes,"48,565",83.7%,Yes,72
Colorado,Boulder,Uncommitted,Democratic,No,"5,315",9.2%,No,0
Colorado,Boulder,Marianne Williamson,Democratic,No,"1,613",2.8%,No,0
Colorado,Boulder,Dean Phillips,Democratic,No,"1,608",2.8%,No,0
Colorado,Boulder,Joe Biden,Democratic,Yes,"8,440",83.7%,Yes,72
Colorado,Boulder,Uncommitted,Democratic,No,853,8.5%,No,0
Colorado,Boulder,Dean Phillips,Democratic,No,317,3.1%,No,0
Colorado,Boulder,Marianne Williamson,Democratic,No,281,2.8%,No,0
Colorado,Boulder,Joe Biden,Democratic,Yes,"2,540",83.0%,Yes,72
Colorado,Boulder,Uncommitted,Democratic,No,272,8.9%,No,0
Colorado,Boulder,Marianne Williamson,Democratic,No,106,3.5%,No,0
Colorado,Boulder,Dean Phillips,Democratic,No,93,3.0%,No,0
Colorado,Cheyenne,Joe Biden,Democratic,Yes,35,58.3%,Yes,72
Colorado,Cheyenne,Uncommitted,Democratic,No,14,23.3%,No,0
Colorado,Cheyenne,Dean Phillips,Democratic,No,4,6.7%,No,0
Colorado,Cheyenne,Marianne Williamson,Democratic,No,1,1.7%,No,0
Colorado,Cheyenne,Joe Biden,Democratic,Yes,"1,041",81.9%,Yes,72
Colorado,Cheyenne,Uncommitted,Democratic,No,101,7.9%,No,0
Colorado,Cheyenne,Marianne Williamson,Democratic,No,60,4.7%,No,0
Colorado,Cheyenne,Dean Phillips,Democratic,No,38,3.0%,No,0
Colorado,Cheyenne,Joe Biden,Democratic,Yes,749,80.3%,Yes,72
Colorado,Cheyenne,Uncommitted,Democratic,No,60,6.4%,No,0
Colorado,Cheyenne,Marianne Williamson,Democratic,No,25,2.7%,No,0
Colorado,Cheyenne,Dean Phillips,Democratic,No,20,2.1%,No,0
Colorado,Costilla,Joe Biden,Democratic,Yes,490,79.2%,Yes,72
Colorado,Costilla,Uncommitted,Democratic,No,69,11.1%,No,0
Colorado,Costilla,Marianne Williamson,Democratic,No,12,1.9%,No,0
Colorado,Costilla,Dean Phillips,Democratic,No,6,1.0%,No,0
Colorado,Costilla,Joe Biden,Democratic,Yes,161,80.9%,Yes,72
Colorado,Costilla,Uncommitted,Democratic,No,12,6.0%,No,0
Colorado,Costilla,Marianne Williamson,Democratic,No,11,5.5%,No,0
Colorado,Costilla,Dean Phillips,Democratic,No,8,4.0%,No,0
Colorado,Costilla,Joe Biden,Democratic,Yes,433,90.2%,Yes,72
Colorado,Costilla,Uncommitted,Democratic,No,20,4.2%,No,0
Colorado,Costilla,Marianne Williamson,Democratic,No,15,3.1%,No,0
Colorado,Costilla,Dean Phillips,Democratic,No,7,1.5%,No,0
Colorado,Delta,Joe Biden,Democratic,Yes,"1,994",81.6%,Yes,72
Colorado,Delta,Uncommitted,Democratic,No,201,8.2%,No,0
Colorado,Delta,Marianne Williamson,Democratic,No,107,4.4%,No,0
Colorado,Delta,Dean Phillips,Democratic,No,58,2.4%,No,0
Colorado,Delta,Joe Biden,Democratic,Yes,"74,724",80.9%,Yes,72
Colorado,Delta,Uncommitted,Democratic,No,"10,403",11.3%,No,0
Colorado,Delta,Dean Phillips,Democratic,No,"2,648",2.9%,No,0
Colorado,Delta,Marianne Williamson,Democratic,No,"2,419",2.6%,No,0
Colorado,Delta,Joe Biden,Democratic,Yes,82,75.2%,Yes,72
Colorado,Delta,Uncommitted,Democratic,No,8,7.3%,No,0
Colorado,Delta,Marianne Williamson,Democratic,No,5,4.6%,No,0
Colorado,Delta,Dean Phillips,Democratic,No,3,2.8%,No,0
Colorado,Douglas,Joe Biden,Democratic,Yes,"27,301",84.5%,Yes,72
Colorado,Douglas,Uncommitted,Democratic,No,"2,315",7.2%,No,0
Colorado,Douglas,Dean Phillips,Democratic,No,"1,229",3.8%,No,0
Colorado,Douglas,Marianne Williamson,Democratic,No,805,2.5%,No,0
Colorado,Douglas,Joe Biden,Democratic,Yes,"3,916",85.0%,Yes,72
Colorado,Douglas,Uncommitted,Democratic,No,316,6.9%,No,0
Colorado,Douglas,Dean Phillips,Democratic,No,164,3.5%,No,0
Colorado,Douglas,Marianne Williamson,Democratic,No,123,2.7%,No,0
Colorado,Douglas,Joe Biden,Democratic,Yes,"42,314",82.6%,Yes,72
Colorado,Douglas,Uncommitted,Democratic,No,"3,993",7.8%,No,0
Colorado,Douglas,Dean Phillips,Democratic,No,"1,730",3.4%,No,0
Colorado,Douglas,Marianne Williamson,Democratic,No,"1,673",3.3%,No,0
Colorado,Elbert,Joe Biden,Democratic,Yes,"1,302",82.0%,Yes,72
Colorado,Elbert,Uncommitted,Democratic,No,123,7.7%,No,0
Colorado,Elbert,Marianne Williamson,Democratic,No,56,3.5%,No,0
Colorado,Elbert,Dean Phillips,Democratic,No,54,3.4%,No,0
Colorado,Elbert,Joe Biden,Democratic,Yes,"2,671",83.9%,Yes,72
Colorado,Elbert,Uncommitted,Democratic,No,242,7.6%,No,0
Colorado,Elbert,Marianne Williamson,Democratic,No,98,3.1%,No,0
Colorado,Elbert,Dean Phillips,Democratic,No,88,2.8%,No,0
Colorado,Elbert,Joe Biden,Democratic,Yes,"4,032",83.0%,Yes,72
Colorado,Elbert,Uncommitted,Democratic,No,422,8.7%,No,0
Colorado,Elbert,Marianne Williamson,Democratic,No,154,3.2%,No,0
Colorado,Elbert,Dean Phillips,Democratic,No,137,2.8%,No,0
Colorado,Gilpin,Joe Biden,Democratic,Yes,669,80.8%,Yes,72
Colorado,Gilpin,Uncommitted,Democratic,No,81,9.8%,No,0
Colorado,Gilpin,Marianne Williamson,Democratic,No,36,4.3%,No,0
Colorado,Gilpin,Dean Phillips,Democratic,No,23,2.8%,No,0
Colorado,Gilpin,Joe Biden,Democratic,Yes,"1,251",83.8%,Yes,72
Colorado,Gilpin,Uncommitted,Democratic,No,110,7.4%,No,0
Colorado,Gilpin,Dean Phillips,Democratic,No,54,3.6%,No,0
Colorado,Gilpin,Marianne Williamson,Democratic,No,48,3.2%,No,0
Colorado,Gilpin,Joe Biden,Democratic,Yes,"1,664",82.5%,Yes,72
Colorado,Gilpin,Uncommitted,Democratic,No,194,9.6%,No,0
Colorado,Gilpin,Dean Phillips,Democratic,No,65,3.2%,No,0
Colorado,Gilpin,Marianne Williamson,Democratic,No,49,2.4%,No,0
Colorado,Hinsdale,Joe Biden,Democratic,Yes,57,86.4%,Yes,72
Colorado,Hinsdale,Uncommitted,Democratic,No,3,4.5%,No,0
Colorado,Hinsdale,Dean Phillips,Democratic,No,2,3.0%,No,0
Colorado,Hinsdale,Marianne Williamson,Democratic,No,2,3.0%,No,0
Colorado,Hinsdale,Joe Biden,Democratic,Yes,859,82.4%,Yes,72
Colorado,Hinsdale,Uncommitted,Democratic,No,83,8.0%,No,0
Colorado,Hinsdale,Dean Phillips,Democratic,No,25,2.4%,No,0
Colorado,Hinsdale,Marianne Williamson,Democratic,No,24,2.3%,No,0
Colorado,Hinsdale,Joe Biden,Democratic,Yes,38,92.7%,Yes,72
Colorado,Hinsdale,Dean Phillips,Democratic,No,2,4.9%,No,0
Colorado,Hinsdale,Marianne Williamson,Democratic,No,1,2.4%,No,0
Colorado,Hinsdale,Uncommitted,Democratic,No,0,0.0%,No,0
Colorado,Jefferson,Joe Biden,Democratic,Yes,"62,174",82.5%,Yes,72
Colorado,Jefferson,Uncommitted,Democratic,No,"6,902",9.1%,No,0
Colorado,Jefferson,Dean Phillips,Democratic,No,"2,470",3.3%,No,0
Colorado,Jefferson,Marianne Williamson,Democratic,No,"2,160",2.9%,No,0
Colorado,Jefferson,Joe Biden,Democratic,Yes,26,65.0%,Yes,72
Colorado,Jefferson,Uncommitted,Democratic,No,9,22.5%,No,0
Colorado,Jefferson,Dean Phillips,Democratic,No,2,5.0%,No,0
Colorado,Jefferson,Marianne Williamson,Democratic,No,1,2.5%,No,0
Colorado,Jefferson,Joe Biden,Democratic,Yes,161,71.2%,Yes,72
Colorado,Jefferson,Uncommitted,Democratic,No,40,17.7%,No,0
Colorado,Jefferson,Marianne Williamson,Democratic,No,10,4.4%,No,0
Colorado,Jefferson,Dean Phillips,Democratic,No,8,3.5%,No,0
Colorado,La Plata,Joe Biden,Democratic,Yes,"6,080",84.0%,Yes,72
Colorado,La Plata,Uncommitted,Democratic,No,612,8.5%,No,0
Colorado,La Plata,Marianne Williamson,Democratic,No,218,3.0%,No,0
Colorado,La Plata,Dean Phillips,Democratic,No,194,2.7%,No,0
Colorado,La Plata,Joe Biden,Democratic,Yes,577,79.3%,Yes,72
Colorado,La Plata,Uncommitted,Democratic,No,77,10.6%,No,0
Colorado,La Plata,Marianne Williamson,Democratic,No,25,3.4%,No,0
Colorado,La Plata,Dean Phillips,Democratic,No,21,2.9%,No,0
Colorado,La Plata,Joe Biden,Democratic,Yes,"36,046",83.3%,Yes,72
